NO|SIDO_NAME|SIGUNGU_NAME|DONG_NAME
4141|전라남도|여수시|화장동
4142|전라남도|여수시|화정면
4143|전라남도|여수시|화치동
4144|전라남도|여수시|
4145|전라남도|영광군|군남면
4146|전라남도|영광군|군서면
4147|전라남도|영광군|낙월면
4148|전라남도|영광군|대마면
4149|전라남도|영광군|묘량면
4150|전라남도|영광군|백수읍
4151|전라남도|영광군|법성면
4152|전라남도|영광군|불갑면
4153|전라남도|영광군|염산면
4154|전라남도|영광군|영광읍
4155|전라남도|영광군|홍농읍
4156|전라남도|영광군|
4157|전라남도|영암군|군서면
4158|전라남도|영암군|금정면
4159|전라남도|영암군|덕진면
4160|전라남도|영암군|도포면
4161|전라남도|영암군|미암면
4162|전라남도|영암군|삼호읍
4163|전라남도|영암군|서호면
4164|전라남도|영암군|시종면
4165|전라남도|영암군|신북면
4166|전라남도|영암군|영암읍
4167|전라남도|영암군|학산면
4168|전라남도|영암군|
4169|전라남도|완도군|고금면
4170|전라남도|완도군|군외면
4171|전라남도|완도군|금당면
4172|전라남도|완도군|금일읍
4173|전라남도|완도군|노화읍
4174|전라남도|완도군|보길면
4175|전라남도|완도군|생일면
4176|전라남도|완도군|소안면
4177|전라남도|완도군|신지면
4178|전라남도|완도군|약산면
4179|전라남도|완도군|완도읍
4180|전라남도|완도군|청산면
4181|전라남도|완도군|
4182|전라남도|장성군|남면
4183|전라남도|장성군|동화면
4184|전라남도|장성군|북이면
4185|전라남도|장성군|북일면
4186|전라남도|장성군|북하면
4187|전라남도|장성군|삼계면
4188|전라남도|장성군|삼서면
4189|전라남도|장성군|서삼면
4190|전라남도|장성군|장성읍
4191|전라남도|장성군|진원면
4192|전라남도|장성군|황룡면
4193|전라남도|장성군|
4194|전라남도|장흥군|관산읍
4195|전라남도|장흥군|대덕읍
4196|전라남도|장흥군|부산면
4197|전라남도|장흥군|안양면
4198|전라남도|장흥군|용산면
4199|전라남도|장흥군|유치면
4200|전라남도|장흥군|장동면
4201|전라남도|장흥군|장평면
4202|전라남도|장흥군|장흥읍
4203|전라남도|장흥군|회진면
4204|전라남도|장흥군|
4205|전라남도|진도군|고군면
4206|전라남도|진도군|군내면
4207|전라남도|진도군|의신면
4208|전라남도|진도군|임회면
4209|전라남도|진도군|조도면
4210|전라남도|진도군|지산면
4211|전라남도|진도군|진도읍
4212|전라남도|진도군|
4213|전라남도|함평군|나산면
4214|전라남도|함평군|대동면
4215|전라남도|함평군|손불면
4216|전라남도|함평군|신광면
4217|전라남도|함평군|엄다면
4218|전라남도|함평군|월야면
4219|전라남도|함평군|학교면
4220|전라남도|함평군|함평읍
4221|전라남도|함평군|해보면
4222|전라남도|함평군|
4223|전라남도|해남군|계곡면
4224|전라남도|해남군|마산면
4225|전라남도|해남군|문내면
4226|전라남도|해남군|북일면
4227|전라남도|해남군|북평면
4228|전라남도|해남군|산이면
4229|전라남도|해남군|삼산면
4230|전라남도|해남군|송지면
4231|전라남도|해남군|옥천면
4232|전라남도|해남군|해남읍
4233|전라남도|해남군|현산면
4234|전라남도|해남군|화산면
4235|전라남도|해남군|화원면
4236|전라남도|해남군|황산면
4237|전라남도|해남군|
4238|전라남도|화순군|능주면
4239|전라남도|화순군|도곡면
4240|전라남도|화순군|도암면
4241|전라남도|화순군|동면
4242|전라남도|화순군|동복면
4243|전라남도|화순군|백아면
4244|전라남도|화순군|사평면
4245|전라남도|화순군|이서면
4246|전라남도|화순군|이양면
4247|전라남도|화순군|청풍면
4248|전라남도|화순군|춘양면
4249|전라남도|화순군|한천면
4250|전라남도|화순군|화순읍
4251|전라남도|화순군|
4252|전라북도|고창군|고수면
4253|전라북도|고창군|고창읍
4254|전라북도|고창군|공음면
4255|전라북도|고창군|대산면
4256|전라북도|고창군|무장면
4257|전라북도|고창군|부안면
4258|전라북도|고창군|상하면
4259|전라북도|고창군|성내면
4260|전라북도|고창군|성송면
4261|전라북도|고창군|신림면
4262|전라북도|고창군|심원면
4263|전라북도|고창군|아산면
4264|전라북도|고창군|해리면
4265|전라북도|고창군|흥덕면
4266|전라북도|고창군|
4267|전라북도|군산시|개복동
4268|전라북도|군산시|개사동
4269|전라북도|군산시|개정동
4270|전라북도|군산시|개정면
4271|전라북도|군산시|경암동
4272|전라북도|군산시|경장동
4273|전라북도|군산시|구암동
4274|전라북도|군산시|금광동
4275|전라북도|군산시|금동
4276|전라북도|군산시|금암동
4277|전라북도|군산시|나운동
4278|전라북도|군산시|나포면
4279|전라북도|군산시|내초동
4280|전라북도|군산시|내흥동
4281|전라북도|군산시|대명동
4282|전라북도|군산시|대야면
4283|전라북도|군산시|동흥남동
4284|전라북도|군산시|둔율동
4285|전라북도|군산시|명산동
4286|전라북도|군산시|문화동
4287|전라북도|군산시|미룡동
4288|전라북도|군산시|미원동
4289|전라북도|군산시|미장동
4290|전라북도|군산시|비응도동
4291|전라북도|군산시|사정동
4292|전라북도|군산시|산북동
4293|전라북도|군산시|삼학동
4294|전라북도|군산시|서수면
4295|전라북도|군산시|서흥남동
4296|전라북도|군산시|선양동
4297|전라북도|군산시|성산면
4298|전라북도|군산시|소룡동
4299|전라북도|군산시|송창동
4300|전라북도|군산시|송풍동
4301|전라북도|군산시|수송동
4302|전라북도|군산시|신관동
4303|전라북도|군산시|신영동
4304|전라북도|군산시|신창동
4305|전라북도|군산시|신풍동
4306|전라북도|군산시|신흥동
4307|전라북도|군산시|영동
4308|전라북도|군산시|영화동
4309|전라북도|군산시|오룡동
4310|전라북도|군산시|오식도동
4311|전라북도|군산시|옥구읍
4312|전라북도|군산시|옥도면
4313|전라북도|군산시|옥산면
4314|전라북도|군산시|옥서면
4315|전라북도|군산시|월명동
4316|전라북도|군산시|임피면
4317|전라북도|군산시|장미동
4318|전라북도|군산시|장재동
4319|전라북도|군산시|조촌동
4320|전라북도|군산시|죽성동
4321|전라북도|군산시|중동
4322|전라북도|군산시|중앙로1가
4323|전라북도|군산시|중앙로2가
4324|전라북도|군산시|중앙로3가
4325|전라북도|군산시|지곡동
4326|전라북도|군산시|창성동
4327|전라북도|군산시|평화동
4328|전라북도|군산시|해망동
4329|전라북도|군산시|회현면
4330|전라북도|군산시|
4331|전라북도|김제시|갈공동
4332|전라북도|김제시|검산동
4333|전라북도|김제시|공덕면
4334|전라북도|김제시|광활면
4335|전라북도|김제시|교동
4336|전라북도|김제시|금구면
4337|전라북도|김제시|금산면
4338|전라북도|김제시|난봉동
4339|전라북도|김제시|도장동
4340|전라북도|김제시|만경읍
4341|전라북도|김제시|명덕동
4342|전라북도|김제시|백구면
4343|전라북도|김제시|백산면
4344|전라북도|김제시|백학동
4345|전라북도|김제시|복죽동
4346|전라북도|김제시|봉남면
4347|전라북도|김제시|부량면
4348|전라북도|김제시|상동동
4349|전라북도|김제시|서암동
4350|전라북도|김제시|서정동
4351|전라북도|김제시|성덕면
4352|전라북도|김제시|순동
4353|전라북도|김제시|신곡동
4354|전라북도|김제시|신덕동
4355|전라북도|김제시|신월동
4356|전라북도|김제시|신풍동
4357|전라북도|김제시|양전동
4358|전라북도|김제시|연정동
4359|전라북도|김제시|오정동
4360|전라북도|김제시|옥산동
4361|전라북도|김제시|요촌동
4362|전라북도|김제시|용동
4363|전라북도|김제시|용지면
4364|전라북도|김제시|월봉동
4365|전라북도|김제시|월성동
4366|전라북도|김제시|입석동
4367|전라북도|김제시|장화동
4368|전라북도|김제시|제월동
4369|전라북도|김제시|죽산면
4370|전라북도|김제시|진봉면
4371|전라북도|김제시|청하면
4372|전라북도|김제시|하동
4373|전라북도|김제시|황산동
4374|전라북도|김제시|황산면
4375|전라북도|김제시|흥사동
4376|전라북도|김제시|
4377|전라북도|남원시|갈치동
4378|전라북도|남원시|고죽동
4379|전라북도|남원시|광치동
4380|전라북도|남원시|금동
4381|전라북도|남원시|금지면
4382|전라북도|남원시|내척동
4383|전라북도|남원시|노암동
4384|전라북도|남원시|대강면
4385|전라북도|남원시|대산면
4386|전라북도|남원시|덕과면
4387|전라북도|남원시|도통동
4388|전라북도|남원시|동충동
4389|전라북도|남원시|보절면
4390|전라북도|남원시|사매면
4391|전라북도|남원시|산곡동
4392|전라북도|남원시|산내면
4393|전라북도|남원시|산동면
4394|전라북도|남원시|송동면
4395|전라북도|남원시|수지면
4396|전라북도|남원시|식정동
4397|전라북도|남원시|신정동
4398|전라북도|남원시|신촌동
4399|전라북도|남원시|쌍교동
4400|전라북도|남원시|아영면
4401|전라북도|남원시|어현동
4402|전라북도|남원시|왕정동
4403|전라북도|남원시|용정동
4404|전라북도|남원시|운봉읍
4405|전라북도|남원시|월락동
4406|전라북도|남원시|이백면
4407|전라북도|남원시|인월면
4408|전라북도|남원시|조산동
4409|전라북도|남원시|주생면
4410|전라북도|남원시|주천면
4411|전라북도|남원시|죽항동
4412|전라북도|남원시|천거동
4413|전라북도|남원시|하정동
4414|전라북도|남원시|향교동
4415|전라북도|남원시|화정동
4416|전라북도|남원시|
4417|전라북도|무주군|무주읍
4418|전라북도|무주군|무풍면
4419|전라북도|무주군|부남면
4420|전라북도|무주군|설천면
4421|전라북도|무주군|안성면
4422|전라북도|무주군|적상면
4423|전라북도|무주군|
4424|전라북도|부안군|계화면
4425|전라북도|부안군|동진면
4426|전라북도|부안군|백산면
4427|전라북도|부안군|변산면
4428|전라북도|부안군|보안면
4429|전라북도|부안군|부안읍
4430|전라북도|부안군|상서면
4431|전라북도|부안군|위도면
4432|전라북도|부안군|주산면
4433|전라북도|부안군|줄포면
4434|전라북도|부안군|진서면
4435|전라북도|부안군|하서면
4436|전라북도|부안군|행안면
4437|전라북도|부안군|
4438|전라북도|순창군|구림면
4439|전라북도|순창군|금과면
4440|전라북도|순창군|동계면
4441|전라북도|순창군|복흥면
4442|전라북도|순창군|순창읍
4443|전라북도|순창군|쌍치면
4444|전라북도|순창군|유등면
4445|전라북도|순창군|인계면
4446|전라북도|순창군|적성면
4447|전라북도|순창군|팔덕면
4448|전라북도|순창군|풍산면
4449|전라북도|순창군|
4450|전라북도|완주군|경천면
4451|전라북도|완주군|고산면
4452|전라북도|완주군|구이면
4453|전라북도|완주군|동상면
4454|전라북도|완주군|봉동읍
4455|전라북도|완주군|비봉면
4456|전라북도|완주군|삼례읍
4457|전라북도|완주군|상관면
4458|전라북도|완주군|소양면
4459|전라북도|완주군|용진읍
4460|전라북도|완주군|운주면
4461|전라북도|완주군|이서면
4462|전라북도|완주군|화산면
4463|전라북도|완주군|
4464|전라북도|익산시|갈산동
4465|전라북도|익산시|금강동
4466|전라북도|익산시|금마면
4467|전라북도|익산시|남중동
4468|전라북도|익산시|낭산면
4469|전라북도|익산시|덕기동
4470|전라북도|익산시|동산동
4471|전라북도|익산시|마동
4472|전라북도|익산시|만석동
4473|전라북도|익산시|망성면
4474|전라북도|익산시|모현동1가
4475|전라북도|익산시|모현동2가
4476|전라북도|익산시|목천동
4477|전라북도|익산시|부송동
4478|전라북도|익산시|삼기면
4479|전라북도|익산시|석암동
4480|전라북도|익산시|석왕동
4481|전라북도|익산시|석탄동
4482|전라북도|익산시|성당면
4483|전라북도|익산시|송학동
4484|전라북도|익산시|신동
4485|전라북도|익산시|신용동
4486|전라북도|익산시|신흥동
4487|전라북도|익산시|어양동
4488|전라북도|익산시|여산면
4489|전라북도|익산시|영등동
4490|전라북도|익산시|오산면
4491|전라북도|익산시|왕궁면
4492|전라북도|익산시|용동면
4493|전라북도|익산시|용안면
4494|전라북도|익산시|용제동
4495|전라북도|익산시|웅포면
4496|전라북도|익산시|월성동
4497|전라북도|익산시|은기동
4498|전라북도|익산시|인화동1가
4499|전라북도|익산시|인화동2가
4500|전라북도|익산시|임상동
4501|전라북도|익산시|정족동
4502|전라북도|익산시|주현동
4503|전라북도|익산시|중앙동1가
4504|전라북도|익산시|중앙동2가
4505|전라북도|익산시|중앙동3가
4506|전라북도|익산시|창인동1가
4507|전라북도|익산시|창인동2가
4508|전라북도|익산시|춘포면
4509|전라북도|익산시|팔봉동
4510|전라북도|익산시|평화동
4511|전라북도|익산시|함라면
4512|전라북도|익산시|함열읍
4513|전라북도|익산시|현영동
4514|전라북도|익산시|황등면
4515|전라북도|익산시|
4516|전라북도|임실군|강진면
4517|전라북도|임실군|관촌면
4518|전라북도|임실군|덕치면
4519|전라북도|임실군|삼계면
4520|전라북도|임실군|성수면
4521|전라북도|임실군|신덕면
4522|전라북도|임실군|신평면
4523|전라북도|임실군|오수면
4524|전라북도|임실군|운암면
4525|전라북도|임실군|임실읍
4526|전라북도|임실군|지사면
4527|전라북도|임실군|청웅면
4528|전라북도|임실군|
4529|전라북도|장수군|계남면
4530|전라북도|장수군|계북면
4531|전라북도|장수군|번암면
4532|전라북도|장수군|산서면
4533|전라북도|장수군|장계면
4534|전라북도|장수군|장수읍
4535|전라북도|장수군|천천면
4536|전라북도|장수군|
4537|전라북도|전주시 덕진구|강흥동
4538|전라북도|전주시 덕진구|고랑동
4539|전라북도|전주시 덕진구|금상동
4540|전라북도|전주시 덕진구|금암동
4541|전라북도|전주시 덕진구|남정동
4542|전라북도|전주시 덕진구|덕진동1가
4543|전라북도|전주시 덕진구|덕진동2가
4544|전라북도|전주시 덕진구|도덕동
4545|전라북도|전주시 덕진구|도도동
4546|전라북도|전주시 덕진구|만성동
4547|전라북도|전주시 덕진구|반월동
4548|전라북도|전주시 덕진구|산정동
4549|전라북도|전주시 덕진구|성덕동
4550|전라북도|전주시 덕진구|송천동1가
4551|전라북도|전주시 덕진구|송천동2가
4552|전라북도|전주시 덕진구|여의동
4553|전라북도|전주시 덕진구|여의동2가
4554|전라북도|전주시 덕진구|용정동
4555|전라북도|전주시 덕진구|우아동1가
4556|전라북도|전주시 덕진구|우아동2가
4557|전라북도|전주시 덕진구|우아동3가
4558|전라북도|전주시 덕진구|원동
4559|전라북도|전주시 덕진구|인후동1가
4560|전라북도|전주시 덕진구|인후동2가
4561|전라북도|전주시 덕진구|장동
4562|전라북도|전주시 덕진구|전미동1가
4563|전라북도|전주시 덕진구|전미동2가
4564|전라북도|전주시 덕진구|중동
4565|전라북도|전주시 덕진구|진북동
4566|전라북도|전주시 덕진구|팔복동1가
4567|전라북도|전주시 덕진구|팔복동2가
4568|전라북도|전주시 덕진구|팔복동3가
4569|전라북도|전주시 덕진구|팔복동4가
4570|전라북도|전주시 덕진구|호성동1가
4571|전라북도|전주시 덕진구|호성동2가
4572|전라북도|전주시 덕진구|호성동3가
4573|전라북도|전주시 덕진구|화전동
4574|전라북도|전주시 덕진구|
4575|전라북도|전주시 완산구|경원동1가
4576|전라북도|전주시 완산구|경원동2가
4577|전라북도|전주시 완산구|경원동3가
4578|전라북도|전주시 완산구|고사동
4579|전라북도|전주시 완산구|교동
4580|전라북도|전주시 완산구|남노송동
4581|전라북도|전주시 완산구|다가동1가
4582|전라북도|전주시 완산구|다가동2가
4583|전라북도|전주시 완산구|다가동3가
4584|전라북도|전주시 완산구|다가동4가
4585|전라북도|전주시 완산구|대성동
4586|전라북도|전주시 완산구|동서학동
4587|전라북도|전주시 완산구|동완산동
4588|전라북도|전주시 완산구|삼천동1가
4589|전라북도|전주시 완산구|삼천동2가
4590|전라북도|전주시 완산구|삼천동3가
4591|전라북도|전주시 완산구|상림동
4592|전라북도|전주시 완산구|색장동
4593|전라북도|전주시 완산구|서노송동
4594|전라북도|전주시 완산구|서서학동
4595|전라북도|전주시 완산구|서신동
4596|전라북도|전주시 완산구|서완산동1가
4597|전라북도|전주시 완산구|서완산동2가
4598|전라북도|전주시 완산구|석구동
4599|전라북도|전주시 완산구|용복동
4600|전라북도|전주시 완산구|원당동
4601|전라북도|전주시 완산구|전동
4602|전라북도|전주시 완산구|전동3가
4603|전라북도|전주시 완산구|중노송동
4604|전라북도|전주시 완산구|중앙동1가
4605|전라북도|전주시 완산구|중앙동2가
4606|전라북도|전주시 완산구|중앙동3가
4607|전라북도|전주시 완산구|중앙동4가
4608|전라북도|전주시 완산구|중인동
4609|전라북도|전주시 완산구|중화산동1가
4610|전라북도|전주시 완산구|중화산동2가
4611|전라북도|전주시 완산구|태평동
4612|전라북도|전주시 완산구|평화동1가
4613|전라북도|전주시 완산구|평화동2가
4614|전라북도|전주시 완산구|평화동3가
4615|전라북도|전주시 완산구|풍남동1가
4616|전라북도|전주시 완산구|풍남동2가
4617|전라북도|전주시 완산구|풍남동3가
4618|전라북도|전주시 완산구|효자동1가
4619|전라북도|전주시 완산구|효자동2가
4620|전라북도|전주시 완산구|효자동3가
4621|전라북도|전주시 완산구|
4622|전라북도|정읍시|감곡면
4623|전라북도|정읍시|고부면
4624|전라북도|정읍시|공평동
4625|전라북도|정읍시|과교동
4626|전라북도|정읍시|교암동
4627|전라북도|정읍시|구룡동
4628|전라북도|정읍시|금붕동
4629|전라북도|정읍시|내장동
4630|전라북도|정읍시|농소동
4631|전라북도|정읍시|덕천면
4632|전라북도|정읍시|망제동
4633|전라북도|정읍시|부전동
4634|전라북도|정읍시|북면
4635|전라북도|정읍시|산내면
4636|전라북도|정읍시|산외면
4637|전라북도|정읍시|삼산동
4638|전라북도|정읍시|상동
4639|전라북도|정읍시|상평동
4640|전라북도|정읍시|소성면
4641|전라북도|정읍시|송산동
4642|전라북도|정읍시|수성동
4643|전라북도|정읍시|시기동
4644|전라북도|정읍시|신월동
4645|전라북도|정읍시|신정동
4646|전라북도|정읍시|신태인읍
4647|전라북도|정읍시|쌍암동
4648|전라북도|정읍시|연지동
4649|전라북도|정읍시|영원면
4650|전라북도|정읍시|영파동
4651|전라북도|정읍시|옹동면
4652|전라북도|정읍시|용계동
4653|전라북도|정읍시|용산동
4654|전라북도|정읍시|이평면
4655|전라북도|정읍시|입암면
4656|전라북도|정읍시|장명동
4657|전라북도|정읍시|정우면
4658|전라북도|정읍시|진산동
4659|전라북도|정읍시|칠보면
4660|전라북도|정읍시|태인면
4661|전라북도|정읍시|하모동
4662|전라북도|정읍시|하북동
4663|전라북도|정읍시|흑암동
4664|전라북도|정읍시|
4665|전라북도|진안군|동향면
4666|전라북도|진안군|마령면
4667|전라북도|진안군|백운면
4668|전라북도|진안군|부귀면
4669|전라북도|진안군|상전면
4670|전라북도|진안군|성수면
4671|전라북도|진안군|안천면
4672|전라북도|진안군|용담면
4673|전라북도|진안군|정천면
4674|전라북도|진안군|주천면
4675|전라북도|진안군|진안읍
4676|전라북도|진안군|
4677|제주특별자치도|서귀포시|강정동
4678|제주특별자치도|서귀포시|남원읍
4679|제주특별자치도|서귀포시|대정읍
4680|제주특별자치도|서귀포시|대포동
4681|제주특별자치도|서귀포시|도순동
4682|제주특별자치도|서귀포시|동홍동
4683|제주특별자치도|서귀포시|법환동
4684|제주특별자치도|서귀포시|보목동
4685|제주특별자치도|서귀포시|상예동
4686|제주특별자치도|서귀포시|상효동
4687|제주특별자치도|서귀포시|색달동
4688|제주특별자치도|서귀포시|서귀동
4689|제주특별자치도|서귀포시|서호동
4690|제주특별자치도|서귀포시|서홍동
4691|제주특별자치도|서귀포시|성산읍
4692|제주특별자치도|서귀포시|신효동
4693|제주특별자치도|서귀포시|안덕면
4694|제주특별자치도|서귀포시|영남동
4695|제주특별자치도|서귀포시|월평동
4696|제주특별자치도|서귀포시|중문동
4697|제주특별자치도|서귀포시|토평동
4698|제주특별자치도|서귀포시|표선면
4699|제주특별자치도|서귀포시|하예동
4700|제주특별자치도|서귀포시|하원동
4701|제주특별자치도|서귀포시|하효동
4702|제주특별자치도|서귀포시|호근동
4703|제주특별자치도|서귀포시|회수동
4704|제주특별자치도|서귀포시|
4705|제주특별자치도|제주시|건입동
4706|제주특별자치도|제주시|구좌읍
4707|제주특별자치도|제주시|내도동
4708|제주특별자치도|제주시|노형동
4709|제주특별자치도|제주시|도남동
4710|제주특별자치도|제주시|도두이동
4711|제주특별자치도|제주시|도두일동
4712|제주특별자치도|제주시|도련이동
4713|제주특별자치도|제주시|도련일동
4714|제주특별자치도|제주시|도평동
4715|제주특별자치도|제주시|봉개동
4716|제주특별자치도|제주시|삼도이동
4717|제주특별자치도|제주시|삼도일동
4718|제주특별자치도|제주시|삼양삼동
4719|제주특별자치도|제주시|삼양이동
4720|제주특별자치도|제주시|삼양일동
4721|제주특별자치도|제주시|아라이동
4722|제주특별자치도|제주시|아라일동
4723|제주특별자치도|제주시|애월읍
4724|제주특별자치도|제주시|연동
4725|제주특별자치도|제주시|영평동
4726|제주특별자치도|제주시|오등동
4727|제주특별자치도|제주시|오라삼동
4728|제주특별자치도|제주시|오라이동
4729|제주특별자치도|제주시|오라일동
4730|제주특별자치도|제주시|외도이동
4731|제주특별자치도|제주시|외도일동
4732|제주특별자치도|제주시|용강동
4733|제주특별자치도|제주시|용담삼동
4734|제주특별자치도|제주시|용담이동
4735|제주특별자치도|제주시|용담일동
4736|제주특별자치도|제주시|우도면
4737|제주특별자치도|제주시|월평동
4738|제주특별자치도|제주시|이도이동
4739|제주특별자치도|제주시|이도일동
4740|제주특별자치도|제주시|이호이동
4741|제주특별자치도|제주시|이호일동
4742|제주특별자치도|제주시|일도이동
4743|제주특별자치도|제주시|일도일동
4744|제주특별자치도|제주시|조천읍
4745|제주특별자치도|제주시|추자면
4746|제주특별자치도|제주시|한경면
4747|제주특별자치도|제주시|한림읍
4748|제주특별자치도|제주시|해안동
4749|제주특별자치도|제주시|화북이동
4750|제주특별자치도|제주시|화북일동
4751|제주특별자치도|제주시|회천동
4752|제주특별자치도|제주시|
4753|충청남도|계룡시|금암동
4754|충청남도|계룡시|두마면
4755|충청남도|계룡시|신도안면
4756|충청남도|계룡시|엄사면
4757|충청남도|계룡시|
4758|충청남도|공주시|검상동
4759|충청남도|공주시|계룡면
4760|충청남도|공주시|교동
4761|충청남도|공주시|금성동
4762|충청남도|공주시|금학동
4763|충청남도|공주시|금흥동
4764|충청남도|공주시|동현동
4765|충청남도|공주시|무릉동
4766|충청남도|공주시|반죽동
4767|충청남도|공주시|반포면
4768|충청남도|공주시|봉정동
4769|충청남도|공주시|봉황동
4770|충청남도|공주시|사곡면
4771|충청남도|공주시|산성동
4772|충청남도|공주시|상왕동
4773|충청남도|공주시|석장리동
4774|충청남도|공주시|소학동
4775|충청남도|공주시|송선동
4776|충청남도|공주시|신관동
4777|충청남도|공주시|신기동
4778|충청남도|공주시|신풍면
4779|충청남도|공주시|쌍신동
4780|충청남도|공주시|오곡동
4781|충청남도|공주시|옥룡동
4782|충청남도|공주시|우성면
4783|충청남도|공주시|웅진동
4784|충청남도|공주시|월미동
4785|충청남도|공주시|월송동
4786|충청남도|공주시|유구읍
4787|충청남도|공주시|의당면
4788|충청남도|공주시|이인면
4789|충청남도|공주시|정안면
4790|충청남도|공주시|주미동
4791|충청남도|공주시|중동
4792|충청남도|공주시|중학동
4793|충청남도|공주시|탄천면
4794|충청남도|공주시|태봉동
4795|충청남도|공주시|
4796|충청남도|금산군|군북면
4797|충청남도|금산군|금산읍
4798|충청남도|금산군|금성면
4799|충청남도|금산군|남이면
4800|충청남도|금산군|남일면
4801|충청남도|금산군|복수면
4802|충청남도|금산군|부리면
4803|충청남도|금산군|제원면
4804|충청남도|금산군|진산면
4805|충청남도|금산군|추부면
4806|충청남도|금산군|
4807|충청남도|논산시|가야곡면
4808|충청남도|논산시|강경읍
4809|충청남도|논산시|강산동
4810|충청남도|논산시|관촉동
4811|충청남도|논산시|광석면
4812|충청남도|논산시|내동
4813|충청남도|논산시|노성면
4814|충청남도|논산시|대교동
4815|충청남도|논산시|덕지동
4816|충청남도|논산시|등화동
4817|충청남도|논산시|반월동
4818|충청남도|논산시|벌곡면
4819|충청남도|논산시|부적면
4820|충청남도|논산시|부창동
4821|충청남도|논산시|상월면
4822|충청남도|논산시|성동면
4823|충청남도|논산시|양촌면
4824|충청남도|논산시|연무읍
4825|충청남도|논산시|연산면
4826|충청남도|논산시|은진면
4827|충청남도|논산시|지산동
4828|충청남도|논산시|채운면
4829|충청남도|논산시|취암동
4830|충청남도|논산시|화지동
4831|충청남도|논산시|
4832|충청남도|당진시|고대면
4833|충청남도|당진시|구룡동
4834|충청남도|당진시|대덕동
4835|충청남도|당진시|대호지면
4836|충청남도|당진시|면천면
4837|충청남도|당진시|사기소동
4838|충청남도|당진시|석문면
4839|충청남도|당진시|송산면
4840|충청남도|당진시|송악읍
4841|충청남도|당진시|수청동
4842|충청남도|당진시|순성면
4843|충청남도|당진시|시곡동
4844|충청남도|당진시|신평면
4845|충청남도|당진시|용연동
4846|충청남도|당진시|우강면
4847|충청남도|당진시|우두동
4848|충청남도|당진시|원당동
4849|충청남도|당진시|읍내동
4850|충청남도|당진시|정미면
4851|충청남도|당진시|채운동
4852|충청남도|당진시|합덕읍
4853|충청남도|당진시|행정동
4854|충청남도|당진시|
4855|충청남도|보령시|궁촌동
4856|충청남도|보령시|남곡동
4857|충청남도|보령시|남포면
4858|충청남도|보령시|내항동
4859|충청남도|보령시|대천동
4860|충청남도|보령시|동대동
4861|충청남도|보령시|명천동
4862|충청남도|보령시|미산면
4863|충청남도|보령시|성주면
4864|충청남도|보령시|신흑동
4865|충청남도|보령시|오천면
4866|충청남도|보령시|요암동
4867|충청남도|보령시|웅천읍
4868|충청남도|보령시|주교면
4869|충청남도|보령시|주산면
4870|충청남도|보령시|주포면
4871|충청남도|보령시|죽정동
4872|충청남도|보령시|천북면
4873|충청남도|보령시|청라면
4874|충청남도|보령시|청소면
4875|충청남도|보령시|화산동
4876|충청남도|보령시|
4877|충청남도|부여군|구룡면
4878|충청남도|부여군|규암면
4879|충청남도|부여군|남면
4880|충청남도|부여군|내산면
4881|충청남도|부여군|부여읍
4882|충청남도|부여군|석성면
4883|충청남도|부여군|세도면
4884|충청남도|부여군|양화면
4885|충청남도|부여군|옥산면
4886|충청남도|부여군|외산면
4887|충청남도|부여군|은산면
4888|충청남도|부여군|임천면
4889|충청남도|부여군|장암면
4890|충청남도|부여군|초촌면
4891|충청남도|부여군|충화면
4892|충청남도|부여군|홍산면
4893|충청남도|부여군|
4894|충청남도|서산시|갈산동
4895|충청남도|서산시|고북면
4896|충청남도|서산시|대산읍
4897|충청남도|서산시|덕지천동
4898|충청남도|서산시|동문동
4899|충청남도|서산시|부석면
4900|충청남도|서산시|석남동
4901|충청남도|서산시|석림동
4902|충청남도|서산시|성연면
4903|충청남도|서산시|수석동
4904|충청남도|서산시|양대동
4905|충청남도|서산시|예천동
4906|충청남도|서산시|오남동
4907|충청남도|서산시|온석동
4908|충청남도|서산시|운산면
4909|충청남도|서산시|음암면
4910|충청남도|서산시|읍내동
4911|충청남도|서산시|인지면
4912|충청남도|서산시|잠홍동
4913|충청남도|서산시|장동
4914|충청남도|서산시|죽성동
4915|충청남도|서산시|지곡면
4916|충청남도|서산시|팔봉면
4917|충청남도|서산시|해미면
4918|충청남도|서산시|
4919|충청남도|서천군|기산면
4920|충청남도|서천군|마산면
4921|충청남도|서천군|마서면
4922|충청남도|서천군|문산면
4923|충청남도|서천군|비인면
4924|충청남도|서천군|서면
4925|충청남도|서천군|서천읍
4926|충청남도|서천군|시초면
4927|충청남도|서천군|장항읍
4928|충청남도|서천군|종천면
4929|충청남도|서천군|판교면
4930|충청남도|서천군|한산면
4931|충청남도|서천군|화양면
4932|충청남도|서천군|
4933|충청남도|아산시|권곡동
4934|충청남도|아산시|기산동
4935|충청남도|아산시|남동
4936|충청남도|아산시|도고면
4937|충청남도|아산시|둔포면
4938|충청남도|아산시|득산동
4939|충청남도|아산시|모종동
4940|충청남도|아산시|방축동
4941|충청남도|아산시|배미동
4942|충청남도|아산시|배방읍
4943|충청남도|아산시|법곡동
4944|충청남도|아산시|선장면
4945|충청남도|아산시|송악면
4946|충청남도|아산시|신동
4947|충청남도|아산시|신인동
4948|충청남도|아산시|신창면
4949|충청남도|아산시|실옥동
4950|충청남도|아산시|염치읍
